Date,Product ID,Sale Count,Inventory
09-27-2023,Product_1,62,34
09-28-2023,Product_1,72,400
09-29-2023,Product_1,70,330
09-30-2023,Product_1,58,272
10-01-2023,Product_1,59,213
10-02-2023,Product_1,61,152
10-03-2023,Product_1,61,91
10-04-2023,Product_1,58,33
10-05-2023,Product_1,72,400
10-06-2023,Product_1,69,331
10-07-2023,Product_1,60,271
10-08-2023,Product_1,61,210
10-09-2023,Product_1,60,150
10-10-2023,Product_1,59,91
10-11-2023,Product_1,58,33
10-12-2023,Product_1,70,400
10-13-2023,Product_1,69,331
10-14-2023,Product_1,59,272
10-15-2023,Product_1,58,214
10-16-2023,Product_1,61,153
10-17-2023,Product_1,65,95
10-18-2023,Product_1,68,36
10-19-2023,Product_1,72,400
10-20-2023,Product_1,71,331
10-21-2023,Product_1,58,272
10-22-2023,Product_1,59,213
10-23-2023,Product_1,60,152
10-24-2023,Product_1,62,91
10-25-2023,Product_1,69,400
10-26-2023,Product_1,59,331
10-27-2023,Product_1,58,272
10-28-2023,Product_1,57,214
10-29-2023,Product_1,63,153
10-30-2023,Product_1,62,95
10-31-2023,Product_1,72,400
11-01-2023,Product_1,70,331
11-02-2023,Product_1,58,272
11-03-2023,Product_1,59,213
11-04-2023,Product_1,61,152
11-05-2023,Product_1,61,91
11-06-2023,Product_1,58,33
11-07-2023,Product_1,72,400
11-08-2023,Product_1,69,331
11-09-2023,Product_1,60,271
11-10-2023,Product_1,61,210
11-11-2023,Product_1,60,150
11-12-2023,Product_1,59,91
11-13-2023,Product_1,58,33
11-14-2023,Product_1,70,400
11-15-2023,Product_1,69,331
11-16-2023,Product_1,59,272
11-17-2023,Product_1,58,214
11-18-2023,Product_1,61,153
11-19-2023,Product_1,62,95
11-20-2023,Product_1,58,34
11-21-2023,Product_1,73,400
11-22-2023,Product_1,69,332
11-23-2023,Product_1,59,274
11-24-2023,Product_1,58,216
11-25-2023,Product_1,57,159
11-26-2023,Product_1,63,96
11-27-2023,Product_1,62,34
11-28-2023,Product_1,72,400
11-29-2023,Product_1,70,330
11-30-2023,Product_1,58,272
12-01-2023,Product_1,59,213
12-02-2023,Product_1,61,152
12-03-2023,Product_1,61,91
12-04-2023,Product_1,58,33
12-05-2023,Product_1,72,400
12-06-2023,Product_1,69,331
12-07-2023,Product_1,60,271
12-08-2023,Product_1,61,210
12-09-2023,Product_1,60,150
12-10-2023,Product_1,59,91
12-11-2023,Product_1,58,33
12-12-2023,Product_1,70,400
12-13-2023,Product_1,69,331
12-14-2023,Product_1,59,272
12-15-2023,Product_1,58,214
12-16-2023,Product_1,61,153
12-17-2023,Product_1,65,95
12-18-2023,Product_1,68,36
12-19-2023,Product_1,72,400
12-20-2023,Product_1,71,331
12-21-2023,Product_1,58,272
12-22-2023,Product_1,59,213
12-23-2023,Product_1,60,152
12-24-2023,Product_1,62,91
12-25-2023,Product_1,69,400
12-26-2023,Product_1,59,331
12-27-2023,Product_1,58,272
12-28-2023,Product_1,57,214
12-29-2023,Product_1,63,153
12-30-2023,Product_1,62,95
12-31-2023,Product_1,72,400
01-01-2024,Product_1,70,331
01-02-2024,Product_1,58,272
01-03-2024,Product_1,59,213
01-04-2024,Product_1,61,152
01-05-2024,Product_1,61,91
01-06-2024,Product_1,58,33
01-07-2024,Product_1,72,400
01-08-2024,Product_1,69,331
01-09-2024,Product_1,60,271
01-10-2024,Product_1,61,210
01-11-2024,Product_1,60,150
01-12-2024,Product_1,59,91
01-13-2024,Product_1,58,33
01-14-2024,Product_1,70,400
01-15-2024,Product_1,69,331
01-16-2024,Product_1,59,272
01-17-2024,Product_1,58,214
01-18-2024,Product_1,61,153
01-19-2024,Product_1,62,95
01-20-2024,Product_1,58,34
01-21-2024,Product_1,73,400
01-22-2024,Product_1,69,332
01-23-2024,Product_1,59,274
01-24-2024,Product_1,58,216
01-25-2024,Product_1,57,159
01-26-2024,Product_1,63,96
01-27-2024,Product_1,62,34
01-28-2024,Product_1,72,400
01-29-2024,Product_1,70,330
01-30-2024,Product_1,58,272
01-31-2024,Product_1,59,213
02-01-2024,Product_1,61,152
02-02-2024,Product_1,61,91
02-03-2024,Product_1,58,33
02-04-2024,Product_1,72,400
02-05-2024,Product_1,69,331
02-06-2024,Product_1,60,271
02-07-2024,Product_1,61,210
02-08-2024,Product_1,60,150
02-09-2024,Product_1,59,91
02-10-2024,Product_1,58,33
02-11-2024,Product_1,70,400
02-12-2024,Product_1,69,331
02-13-2024,Product_1,59,272
02-14-2024,Product_1,58,214
02-15-2024,Product_1,61,153
02-16-2024,Product_1,65,95
02-17-2024,Product_1,68,36
02-18-2024,Product_1,72,400
02-19-2024,Product_1,71,331
02-20-2024,Product_1,58,272
02-21-2024,Product_1,59,213
02-22-2024,Product_1,60,152
02-23-2024,Product_1,62,91
02-24-2024,Product_1,69,400
02-25-2024,Product_1,59,331
02-26-2024,Product_1,58,272
02-27-2024,Product_1,57,214
02-28-2024,Product_1,63,153
02-29-2024,Product_1,62,95
03-01-2024,Product_1,72,400
03-02-2024,Product_1,70,331
03-03-2024,Product_1,58,272
03-04-2024,Product_1,59,213
03-05-2024,Product_1,61,152
03-06-2024,Product_1,61,91
03-07-2024,Product_1,58,33
03-08-2024,Product_1,72,400
03-09-2024,Product_1,69,331
03-10-2024,Product_1,60,271
03-11-2024,Product_1,61,210
03-12-2024,Product_1,60,150
03-13-2024,Product_1,59,91
03-14-2024,Product_1,58,33
03-15-2024,Product_1,70,400
03-16-2024,Product_1,69,331
03-17-2024,Product_1,59,272
03-18-2024,Product_1,58,214
03-19-2024,Product_1,61,153
03-20-2024,Product_1,62,95
03-21-2024,Product_1,58,34
03-22-2024,Product_1,73,400
03-23-2024,Product_1,69,332
03-24-2024,Product_1,59,274
03-25-2024,Product_1,58,216
03-26-2024,Product_1,57,159
03-27-2024,Product_1,63,96
03-28-2024,Product_1,62,34
03-29-2024,Product_1,72,400
03-30-2024,Product_1,70,330
03-31-2024,Product_1,58,272
04-01-2024,Product_1,59,213
04-02-2024,Product_1,61,152
04-03-2024,Product_1,61,91
04-04-2024,Product_1,58,33
04-05-2024,Product_1,72,400
04-06-2024,Product_1,69,331
04-07-2024,Product_1,60,271
04-08-2024,Product_1,61,210
04-09-2024,Product_1,60,150
04-10-2024,Product_1,59,91
04-11-2024,Product_1,58,33
04-12-2024,Product_1,70,400
04-13-2024,Product_1,69,331
04-14-2024,Product_1,59,272
04-15-2024,Product_1,58,214
04-16-2024,Product_1,61,153
04-17-2024,Product_1,65,95
04-18-2024,Product_1,68,36
04-19-2024,Product_1,72,400
04-20-2024,Product_1,71,331
04-21-2024,Product_1,58,272
04-22-2024,Product_1,59,213
04-23-2024,Product_1,60,152
04-24-2024,Product_1,62,91
04-25-2024,Product_1,69,400
04-26-2024,Product_1,59,331
04-27-2024,Product_1,58,272
04-28-2024,Product_1,57,214
04-29-2024,Product_1,63,153
04-30-2024,Product_1,62,95
05-01-2024,Product_1,72,400
05-02-2024,Product_1,70,331
05-03-2024,Product_1,58,272
05-04-2024,Product_1,59,213
05-05-2024,Product_1,61,152
06-18-2023,Product_2,72,325
06-19-2023,Product_2,68,250
06-20-2023,Product_2,55,190
06-21-2023,Product_2,60,130
06-22-2023,Product_2,58,72
06-23-2023,Product_2,60,18
06-24-2023,Product_2,70,400
06-25-2023,Product_2,68,332
06-26-2023,Product_2,54,277
06-27-2023,Product_2,55,220
06-28-2023,Product_2,53,163
06-29-2023,Product_2,60,105
06-30-2023,Product_2,61,42
07-01-2023,Product_2,73,400
07-02-2023,Product_2,71,331
07-03-2023,Product_2,60,268
07-04-2023,Product_2,78,190
07-05-2023,Product_2,55,132
07-06-2023,Product_2,54,75
07-07-2023,Product_2,56,19
07-08-2023,Product_2,72,400
07-09-2023,Product_2,70,332
07-10-2023,Product_2,59,276
07-11-2023,Product_2,62,214
07-12-2023,Product_2,56,157
07-13-2023,Product_2,59,98
07-14-2023,Product_2,60,38
07-15-2023,Product_2,73,400
07-16-2023,Product_2,70,332
07-17-2023,Product_2,56,275
07-18-2023,Product_2,62,212
07-19-2023,Product_2,63,148
07-20-2023,Product_2,58,89
07-21-2023,Product_2,61,29
07-22-2023,Product_2,68,400
07-23-2023,Product_2,71,331
07-24-2023,Product_2,56,274
07-25-2023,Product_2,63,213
07-26-2023,Product_2,62,151
07-27-2023,Product_2,64,87
07-28-2023,Product_2,58,28
07-29-2023,Product_2,69,400
07-30-2023,Product_2,72,330
07-31-2023,Product_2,60,273
08-01-2023,Product_2,63,212
08-02-2023,Product_2,62,152
08-03-2023,Product_2,63,93
08-04-2023,Product_2,59,35
08-05-2023,Product_2,72,400
08-06-2023,Product_2,70,331
08-07-2023,Product_2,59,271
08-08-2023,Product_2,63,210
08-09-2023,Product_2,60,151
08-10-2023,Product_2,61,92
08-11-2023,Product_2,60,35
08-12-2023,Product_2,70,400
08-13-2023,Product_2,69,331
08-14-2023,Product_2,59,272
08-15-2023,Product_2,61,214
08-16-2023,Product_2,62,155
08-17-2023,Product_2,62,93
08-18-2023,Product_2,59,32
08-19-2023,Product_2,58,2
08-19-2023,Product_2,60,150
08-20-2023,Product_2,59,91
08-21-2023,Product_2,58,33
08-22-2023,Product_2,70,400
08-23-2023,Product_2,68,332
08-24-2023,Product_2,58,274
08-25-2023,Product_2,63,211
08-26-2023,Product_2,64,147
08-27-2023,Product_2,59,88
08-28-2023,Product_2,60,28
08-29-2023,Product_2,68,400
08-30-2023,Product_2,71,329
08-31-2023,Product_2,57,272
09-01-2023,Product_2,62,210
09-02-2023,Product_2,62,148
09-03-2023,Product_2,63,85
09-04-2023,Product_2,59,26
09-05-2023,Product_2,69,400
09-06-2023,Product_2,70,330
09-07-2023,Product_2,58,272
09-08-2023,Product_2,59,213
09-09-2023,Product_2,61,152
09-10-2023,Product_2,61,91
09-11-2023,Product_2,58,33
09-12-2023,Product_2,72,400
09-13-2023,Product_2,69,331
09-14-2023,Product_2,60,271
09-15-2023,Product_2,61,210
09-16-2023,Product_2,60,150
09-17-2023,Product_2,59,91
09-18-2023,Product_2,58,33
09-19-2023,Product_2,70,400
09-20-2023,Product_2,69,331
09-21-2023,Product_2,59,272
09-22-2023,Product_2,58,214
09-23-2023,Product_2,61,153
09-24-2023,Product_2,62,95
09-25-2023,Product_2,58,34
09-26-2023,Product_2,73,400
09-27-2023,Product_2,69,332
09-28-2023,Product_2,59,274
09-29-2023,Product_2,58,216
09-30-2023,Product_2,57,159
10-01-2023,Product_2,63,96
10-02-2023,Product_2,62,34
10-03-2023,Product_2,72,400
10-04-2023,Product_2,70,330
10-05-2023,Product_2,58,272
10-06-2023,Product_2,59,213
10-07-2023,Product_2,61,152
10-08-2023,Product_2,61,91
10-09-2023,Product_2,58,33
10-10-2023,Product_2,72,400
10-11-2023,Product_2,69,331
10-12-2023,Product_2,60,271
10-13-2023,Product_2,61,210
10-14-2023,Product_2,60,150
10-15-2023,Product_2,59,91
10-16-2023,Product_2,58,33
10-17-2023,Product_2,70,400
10-18-2023,Product_2,69,331
10-19-2023,Product_2,59,272
10-20-2023,Product_2,58,214
10-21-2023,Product_2,61,153
10-22-2023,Product_2,62,95
10-23-2023,Product_2,58,34
10-24-2023,Product_2,73,400
10-25-2023,Product_2,69,332
10-26-2023,Product_2,59,274
10-27-2023,Product_2,58,216
10-28-2023,Product_2,57,159
10-29-2023,Product_2,63,96
10-30-2023,Product_2,62,34
10-31-2023,Product_2,72,400
11-01-2023,Product_2,70,330
11-02-2023,Product_2,58,272
11-03-2023,Product_2,59,213
11-04-2023,Product_2,61,152
11-05-2023,Product_2,61,91
11-06-2023,Product_2,58,33
11-07-2023,Product_2,72,400
11-08-2023,Product_2,69,331
11-09-2023,Product_2,60,271
11-10-2023,Product_2,61,210
11-11-2023,Product_2,60,150
11-12-2023,Product_2,59,91
11-13-2023,Product_2,58,33
11-14-2023,Product_2,70,400
11-15-2023,Product_2,69,331
11-16-2023,Product_2,59,272
11-17-2023,Product_2,58,214
11-18-2023,Product_2,61,153
11-19-2023,Product_2,62,95
11-20-2023,Product_2,58,34
11-21-2023,Product_2,73,400
11-22-2023,Product_2,69,332
11-23-2023,Product_2,59,274
11-24-2023,Product_2,58,216
11-25-2023,Product_2,57,159
11-26-2023,Product_2,63,96
11-27-2023,Product_2,62,34
11-28-2023,Product_2,72,400
11-29-2023,Product_2,70,330
11-30-2023,Product_2,58,272
12-01-2023,Product_2,59,213
12-02-2023,Product_2,61,152
12-03-2023,Product_2,61,91
12-04-2023,Product_2,58,33
12-05-2023,Product_2,72,400
12-06-2023,Product_2,69,331
12-07-2023,Product_2,60,271
12-08-2023,Product_2,61,210
12-09-2023,Product_2,60,150
12-10-2023,Product_2,59,91
12-11-2023,Product_2,58,33
12-12-2023,Product_2,70,400
12-13-2023,Product_2,69,331
12-14-2023,Product_2,59,272
12-15-2023,Product_2,58,214
12-16-2023,Product_2,61,153
12-17-2023,Product_2,62,95
12-18-2023,Product_2,58,34
12-19-2023,Product_2,73,400
12-20-2023,Product_2,69,332
12-21-2023,Product_2,59,274
12-22-2023,Product_2,58,216
12-23-2023,Product_2,57,159
12-24-2023,Product_2,63,96
12-25-2023,Product_2,62,34
12-26-2023,Product_2,72,400
12-27-2023,Product_2,70,330
12-28-2023,Product_2,58,272
12-29-2023,Product_2,59,213
12-30-2023,Product_2,61,152
12-31-2023,Product_2,61,91
01-01-2024,Product_2,58,33
01-02-2024,Product_2,72,400
01-03-2024,Product_2,69,331
01-04-2024,Product_2,60,271
01-05-2024,Product_2,61,210
01-06-2024,Product_2,60,150
01-07-2024,Product_2,59,91
01-08-2024,Product_2,58,33
01-09-2024,Product_2,70,400
01-10-2024,Product_2,69,331
01-11-2024,Product_2,59,272
01-12-2024,Product_2,58,214
01-13-2024,Product_2,61,153
01-14-2024,Product_2,62,95
01-15-2024,Product_2,58,34
01-16-2024,Product_2,73,400
01-17-2024,Product_2,69,332
01-18-2024,Product_2,59,274
01-19-2024,Product_2,58,216
01-20-2024,Product_2,57,159
01-21-2024,Product_2,63,96
01-22-2024,Product_2,62,34
01-23-2024,Product_2,72,400
01-24-2024,Product_2,70,330
01-25-2024,Product_2,58,272
01-26-2024,Product_2,59,213
01-27-2024,Product_2,61,152
01-28-2024,Product_2,61,91
01-29-2024,Product_2,58,33
01-30-2024,Product_2,72,400
01-31-2024,Product_2,69,331
02-01-2024,Product_2,60,271
02-02-2024,Product_2,61,210
02-03-2024,Product_2,60,150
02-04-2024,Product_2,59,91
02-05-2024,Product_2,58,33
02-06-2024,Product_2,70,400
02-07-2024,Product_2,69,331
02-08-2024,Product_2,59,272
02-09-2024,Product_2,58,214
02-10-2024,Product_2,61,153
02-11-2024,Product_2,62,95
02-12-2024,Product_2,58,34
02-13-2024,Product_2,73,400
02-14-2024,Product_2,69,332
02-15-2024,Product_2,59,274
02-16-2024,Product_2,58,216
02-17-2024,Product_2,57,159
02-18-2024,Product_2,63,96
02-19-2024,Product_2,62,34
02-20-2024,Product_2,72,400
02-21-2024,Product_2,70,330
02-22-2024,Product_2,58,272
02-23-2024,Product_2,59,213
02-24-2024,Product_2,61,152
02-25-2024,Product_2,61,91
02-26-2024,Product_2,58,33
02-27-2024,Product_2,72,400
02-28-2024,Product_2,69,331
02-29-2024,Product_2,60,271
03-01-2024,Product_2,61,210
03-02-2024,Product_2,60,150
03-03-2024,Product_2,59,91
03-04-2024,Product_2,58,33
03-05-2024,Product_2,70,400
03-06-2024,Product_2,69,331
03-07-2024,Product_2,59,272
03-08-2024,Product_2,58,214
03-09-2024,Product_2,61,153
03-10-2024,Product_2,62,95
03-11-2024,Product_2,58,34
03-12-2024,Product_2,73,400
03-13-2024,Product_2,69,332
03-14-2024,Product_2,59,274
03-15-2024,Product_2,58,216
03-16-2024,Product_2,57,159
03-17-2024,Product_2,63,96
03-18-2024,Product_2,62,34
03-19-2024,Product_2,72,400
03-20-2024,Product_2,70,330
03-21-2024,Product_2,58,272
03-22-2024,Product_2,59,213
03-23-2024,Product_2,61,152
03-24-2024,Product_2,61,91
03-25-2024,Product_2,58,33
03-26-2024,Product_2,72,400
03-27-2024,Product_2,69,331
03-28-2024,Product_2,60,271
03-29-2024,Product_2,61,210
03-30-2024,Product_2,60,150
03-31-2024,Product_2,59,91
04-01-2024,Product_2,58,33
04-02-2024,Product_2,70,400
04-03-2024,Product_2,69,331
04-04-2024,Product_2,59,272
04-05-2024,Product_2,58,214
04-06-2024,Product_2,61,153
04-07-2024,Product_2,62,95
04-08-2024,Product_2,58,34
04-09-2024,Product_2,73,400
04-10-2024,Product_2,69,332
04-11-2024,Product_2,59,274
04-12-2024,Product_2,58,216
04-13-2024,Product_2,57,159
04-14-2024,Product_2,63,96
04-15-2024,Product_2,62,34
04-16-2024,Product_2,72,400
04-17-2024,Product_2,70,330
04-18-2024,Product_2,58,272
04-19-2024,Product_2,59,213
04-20-2024,Product_2,61,152
04-21-2024,Product_2,61,91
04-22-2024,Product_2,58,33
04-23-2024,Product_2,72,400
04-24-2024,Product_2,69,331
04-25-2024,Product_2,60,271
04-26-2024,Product_2,61,210
04-27-2024,Product_2,60,150
04-28-2024,Product_2,59,91
04-29-2024,Product_2,58,33
04-30-2024,Product_2,70,400
05-01-2024,Product_2,69,331
05-02-2024,Product_2,59,272
05-03-2024,Product_2,58,214
05-04-2024,Product_2,61,153
05-05-2024,Product_2,62,95
06-18-2023,Product_3,65,320
06-19-2023,Product_3,69,240
06-20-2023,Product_3,54,185
06-21-2023,Product_3,59,129
06-22-2023,Product_3,55,75
06-23-2023,Product_3,57,20
06-24-2023,Product_3,68,400
06-25-2023,Product_3,67,330
06-26-2023,Product_3,52,272
06-27-2023,Product_3,54,215
06-28-2023,Product_3,53,157
06-29-2023,Product_3,59,98
06-30-2023,Product_3,60,35
07-01-2023,Product_3,70,400
07-02-2023,Product_3,68,331
07-03-2023,Product_3,57,270
07-04-2023,Product_3,75,189
07-05-2023,Product_3,54,130
07-06-2023,Product_3,53,71
07-07-2023,Product_3,54,17
07-08-2023,Product_3,68,400
07-09-2023,Product_3,67,332
07-10-2023,Product_3,57,276
07-11-2023,Product_3,60,215
07-12-2023,Product_3,54,158
07-13-2023,Product_3,58,97
07-14-2023,Product_3,59,36
07-15-2023,Product_3,70,400
07-16-2023,Product_3,68,331
07-17-2023,Product_3,54,273
07-18-2023,Product_3,60,210
07-19-2023,Product_3,61,146
07-20-2023,Product_3,56,87
07-21-2023,Product_3,59,30
07-22-2023,Product_3,68,400
07-23-2023,Product_3,70,331
07-24-2023,Product_3,54,275
07-25-2023,Product_3,60,213
07-26-2023,Product_3,60,151
07-27-2023,Product_3,61,88
07-28-2023,Product_3,56,30
07-29-2023,Product_3,67,400
07-30-2023,Product_3,68,330
07-31-2023,Product_3,57,271
08-01-2023,Product_3,60,210
08-02-2023,Product_3,60,150
08-03-2023,Product_3,61,89
08-04-2023,Product_3,57,31
08-05-2023,Product_3,70,400
08-06-2023,Product_3,68,330
08-07-2023,Product_3,58,272
08-08-2023,Product_3,60,211
08-09-2023,Product_3,57,152
08-10-2023,Product_3,58,91
08-11-2023,Product_3,56,34
08-12-2023,Product_3,70,400
08-13-2023,Product_3,68,330
08-14-2023,Product_3,58,272
08-15-2023,Product_3,60,213
08-16-2023,Product_3,59,153
08-17-2023,Product_3,58,94
08-18-2023,Product_3,57,33
08-19-2023,Product_3,56,1
09-19-2023,Product_3,58,214
09-20-2023,Product_3,61,153
09-21-2023,Product_3,62,95
09-22-2023,Product_3,58,34
09-23-2023,Product_3,73,400
09-24-2023,Product_3,69,332
09-25-2023,Product_3,59,274
09-26-2023,Product_3,58,216
09-27-2023,Product_3,57,159
09-28-2023,Product_3,63,96
09-29-2023,Product_3,62,34
09-30-2023,Product_3,72,400
10-01-2023,Product_3,70,330
10-02-2023,Product_3,58,272
10-03-2023,Product_3,59,213
10-04-2023,Product_3,61,152
10-05-2023,Product_3,61,91
10-06-2023,Product_3,58,33
10-07-2023,Product_3,72,400
10-08-2023,Product_3,69,331
10-09-2023,Product_3,60,271
10-10-2023,Product_3,61,210
10-11-2023,Product_3,60,150
10-12-2023,Product_3,59,91
10-13-2023,Product_3,58,33
10-14-2023,Product_3,70,400
10-15-2023,Product_3,69,331
10-16-2023,Product_3,59,272
10-17-2023,Product_3,58,214
10-18-2023,Product_3,61,153
10-19-2023,Product_3,62,95
10-20-2023,Product_3,58,34
10-21-2023,Product_3,73,400
10-22-2023,Product_3,69,332
10-23-2023,Product_3,59,274
10-24-2023,Product_3,58,216
10-25-2023,Product_3,57,159
10-26-2023,Product_3,63,96
10-27-2023,Product_3,62,34
10-28-2023,Product_3,72,400
10-29-2023,Product_3,70,330
10-30-2023,Product_3,58,272
10-31-2023,Product_3,59,213
11-01-2023,Product_3,61,152
11-02-2023,Product_3,61,91
11-03-2023,Product_3,58,33
11-04-2023,Product_3,72,400
11-05-2023,Product_3,69,331
11-06-2023,Product_3,60,271
11-07-2023,Product_3,61,210
11-08-2023,Product_3,60,150
11-09-2023,Product_3,59,91
11-10-2023,Product_3,58,33
11-11-2023,Product_3,70,400
11-12-2023,Product_3,69,331
11-13-2023,Product_3,59,272
11-14-2023,Product_3,58,214
11-15-2023,Product_3,61,153
11-16-2023,Product_3,62,95
11-17-2023,Product_3,58,34
11-18-2023,Product_3,73,400
11-19-2023,Product_3,69,332
11-20-2023,Product_3,59,274
11-21-2023,Product_3,58,216
11-22-2023,Product_3,57,159
11-23-2023,Product_3,63,96
11-24-2023,Product_3,62,34
11-25-2023,Product_3,72,400
11-26-2023,Product_3,70,330
11-27-2023,Product_3,58,272
11-28-2023,Product_3,59,213
11-29-2023,Product_3,61,152
11-30-2023,Product_3,61,91
12-01-2023,Product_3,58,33
12-02-2023,Product_3,72,400
12-03-2023,Product_3,69,331
12-04-2023,Product_3,60,271
12-05-2023,Product_3,61,210
12-06-2023,Product_3,60,150
12-07-2023,Product_3,59,91
12-08-2023,Product_3,58,33
12-09-2023,Product_3,70,400
12-10-2023,Product_3,69,331
12-11-2023,Product_3,59,272
12-12-2023,Product_3,58,214
12-13-2023,Product_3,61,153
12-14-2023,Product_3,62,95
12-15-2023,Product_3,58,34
12-16-2023,Product_3,73,400
12-17-2023,Product_3,69,332
12-18-2023,Product_3,59,274
12-19-2023,Product_3,58,216
12-20-2023,Product_3,57,159
12-21-2023,Product_3,63,96
12-22-2023,Product_3,62,34
12-23-2023,Product_3,72,400
12-24-2023,Product_3,70,330
12-25-2023,Product_3,58,272
12-26-2023,Product_3,59,213
12-27-2023,Product_3,61,152
12-28-2023,Product_3,61,91
12-29-2023,Product_3,58,33
12-30-2023,Product_3,72,400
12-31-2023,Product_3,69,331
01-01-2024,Product_3,60,271
01-02-2024,Product_3,61,210
01-03-2024,Product_3,60,150
01-04-2024,Product_3,59,91
01-05-2024,Product_3,58,33
01-06-2024,Product_3,70,400
01-07-2024,Product_3,69,331
01-08-2024,Product_3,59,272
01-09-2024,Product_3,58,214
01-10-2024,Product_3,61,153
01-11-2024,Product_3,62,95
01-12-2024,Product_3,58,34
01-13-2024,Product_3,73,400
01-14-2024,Product_3,69,332
01-15-2024,Product_3,59,274
01-16-2024,Product_3,58,216
01-17-2024,Product_3,57,159
01-18-2024,Product_3,63,96
01-19-2024,Product_3,62,34
01-20-2024,Product_3,72,400
01-21-2024,Product_3,70,330
01-22-2024,Product_3,58,272
01-23-2024,Product_3,59,213
01-24-2024,Product_3,61,152
01-25-2024,Product_3,61,91
01-26-2024,Product_3,58,33
01-27-2024,Product_3,72,400
01-28-2024,Product_3,69,331
01-29-2024,Product_3,60,271
01-30-2024,Product_3,61,210
01-31-2024,Product_3,60,150
02-01-2024,Product_3,59,91
02-02-2024,Product_3,58,33
02-03-2024,Product_3,70,400
02-04-2024,Product_3,69,331
02-05-2024,Product_3,59,272
02-06-2024,Product_3,62,94
02-07-2024,Product_3,58,35
02-08-2024,Product_3,72,400
02-09-2024,Product_3,70,331
02-10-2024,Product_3,59,272
02-11-2024,Product_3,60,214
02-12-2024,Product_3,61,153
02-13-2024,Product_3,62,94
02-14-2024,Product_3,58,35
02-15-2024,Product_3,72,400
02-16-2024,Product_3,70,331
02-17-2024,Product_3,59,272
02-18-2024,Product_3,60,214
02-19-2024,Product_3,61,153
02-20-2024,Product_3,62,94
02-21-2024,Product_3,58,35
02-22-2024,Product_3,72,400
02-23-2024,Product_3,70,331
02-24-2024,Product_3,59,272
02-25-2024,Product_3,60,214
02-26-2024,Product_3,61,153
02-27-2024,Product_3,62,94
